"arrangeVar","groupSize","totalSus","nDesc","nGroups","opt","totalTest","i","p0","pI","threshold","n"
"nei",1,2147,171,2147,"num",2147,6,0.920353982300885,0.01,0.733187142258976,2147
"infP",64,2147,128,34,"num",2053,6,0.920353982300885,0.01,0.733187142258976,2147
"sus",1,2147,45,2147,"num",2147,7,0.979040521658128,0.01,0.733187142258976,2147
"fam",1,2147,45,2147,"num",2147,7,0.979040521658128,0.01,0.733187142258976,2147
"buil",1,2147,45,2147,"num",2147,7,0.979040521658128,0.01,0.733187142258976,2147
"nei",1,2147,45,2147,"num",2147,7,0.979040521658128,0.01,0.733187142258976,2147
"infP",1,2147,45,2147,"num",2147,7,0.979040521658128,0.01,0.733187142258976,2147
"fam",35,1449,1415,42,"num",76,1,0.000690131124913734,0.001,0.715728693350684,1449
"buil",35,1449,1415,42,"num",76,1,0.000690131124913734,0.001,0.715728693350684,1449
"infP",35,1449,1415,42,"num",76,1,0.000690131124913734,0.001,0.715728693350684,1449
"sus",38,1449,1412,39,"num",76,1,0.000690131124913734,0.001,0.715728693350684,1449
"nei",38,1449,1412,39,"num",76,1,0.000690131124913734,0.001,0.715728693350684,1449
"nei",4,1449,1161,363,"num",651,2,0.054520358868185,0.001,0.715728693350684,1449
"sus",5,1449,1100,290,"num",639,2,0.054520358868185,0.001,0.715728693350684,1449
"fam",5,1449,1104,290,"num",635,2,0.054520358868185,0.001,0.715728693350684,1449
"buil",6,1449,1065,242,"num",626,2,0.054520358868185,0.001,0.715728693350684,1449
"infP",40,1449,1332,37,"num",154,2,0.054520358868185,0.001,0.715728693350684,1449
"sus",1,1449,815,1449,"num",1449,3,0.437543133195307,0.001,0.715728693350684,1449
"fam",1,1449,815,1449,"num",1449,3,0.437543133195307,0.001,0.715728693350684,1449
"buil",1,1449,815,1449,"num",1449,3,0.437543133195307,0.001,0.715728693350684,1449
"nei",1,1449,815,1449,"num",1449,3,0.437543133195307,0.001,0.715728693350684,1449
"infP",20,1449,700,73,"num",822,3,0.437543133195307,0.001,0.715728693350684,1449
"sus",1,1449,113,1449,"num",1449,4,0.922015182884748,0.001,0.715728693350684,1449
"fam",1,1449,113,1449,"num",1449,4,0.922015182884748,0.001,0.715728693350684,1449
"buil",1,1449,113,1449,"num",1449,4,0.922015182884748,0.001,0.715728693350684,1449
"nei",1,1449,113,1449,"num",1449,4,0.922015182884748,0.001,0.715728693350684,1449
"infP",63,1449,63,23,"num",1409,4,0.922015182884748,0.001,0.715728693350684,1449
"sus",1,1449,34,1449,"num",1449,5,0.976535541752933,0.001,0.715728693350684,1449
"fam",1,1449,34,1449,"num",1449,5,0.976535541752933,0.001,0.715728693350684,1449
"buil",1,1449,34,1449,"num",1449,5,0.976535541752933,0.001,0.715728693350684,1449
"nei",1,1449,34,1449,"num",1449,5,0.976535541752933,0.001,0.715728693350684,1449
"infP",1,1449,34,1449,"num",1449,5,0.976535541752933,0.001,0.715728693350684,1449
"nei",13,930,865,72,"num",137,1,0.00537634408602151,0.005,0.705922357691452,930
"sus",14,930,861,67,"num",136,1,0.00537634408602151,0.005,0.705922357691452,930
"infP",14,930,862,67,"num",135,1,0.00537634408602151,0.005,0.705922357691452,930
"fam",15,930,870,62,"num",122,1,0.00537634408602151,0.005,0.705922357691452,930
"buil",25,930,856,38,"num",112,1,0.00537634408602151,0.005,0.705922357691452,930
"sus",4,930,615,233,"num",548,2,0.0989247311827957,0.005,0.705922357691452,930
"fam",4,930,631,233,"num",532,2,0.0989247311827957,0.005,0.705922357691452,930
"buil",4,930,654,233,"num",509,2,0.0989247311827957,0.005,0.705922357691452,930
"nei",4,930,630,233,"num",533,2,0.0989247311827957,0.005,0.705922357691452,930
"infP",15,930,765,62,"num",227,2,0.0989247311827957,0.005,0.705922357691452,930
"sus",1,930,402,930,"num",930,3,0.567741935483871,0.005,0.705922357691452,930
"fam",1,930,402,930,"num",930,3,0.567741935483871,0.005,0.705922357691452,930
"buil",1,930,402,930,"num",930,3,0.567741935483871,0.005,0.705922357691452,930
"nei",1,930,402,930,"num",930,3,0.567741935483871,0.005,0.705922357691452,930
"infP",17,930,306,55,"num",679,3,0.567741935483871,0.005,0.705922357691452,930
"sus",1,930,43,930,"num",930,4,0.953763440860215,0.005,0.705922357691452,930
"fam",1,930,43,930,"num",930,4,0.953763440860215,0.005,0.705922357691452,930
"buil",1,930,43,930,"num",930,4,0.953763440860215,0.005,0.705922357691452,930
"nei",1,930,43,930,"num",930,4,0.953763440860215,0.005,0.705922357691452,930
"infP",43,930,43,22,"num",909,4,0.953763440860215,0.005,0.705922357691452,930
"sus",1,930,19,930,"num",930,5,0.979569892473118,0.005,0.705922357691452,930
"fam",1,930,19,930,"num",930,5,0.979569892473118,0.005,0.705922357691452,930
"buil",1,930,19,930,"num",930,5,0.979569892473118,0.005,0.705922357691452,930
"nei",1,930,19,930,"num",930,5,0.979569892473118,0.005,0.705922357691452,930
"infP",1,930,19,930,"num",930,5,0.979569892473118,0.005,0.705922357691452,930
"sus",1,930,16,930,"num",930,6,0.982795698924731,0.005,0.705922357691452,930
"fam",1,930,16,930,"num",930,6,0.982795698924731,0.005,0.705922357691452,930
"buil",1,930,16,930,"num",930,6,0.982795698924731,0.005,0.705922357691452,930
"nei",1,930,16,930,"num",930,6,0.982795698924731,0.005,0.705922357691452,930
"infP",1,930,16,930,"num",930,6,0.982795698924731,0.005,0.705922357691452,930
"fam",10,2411,2183,242,"num",470,1,0.00995437577768561,0.01,0.719043524295557,2411
"sus",11,2411,2169,220,"num",462,1,0.00995437577768561,0.01,0.719043524295557,2411
"nei",11,2411,2181,220,"num",450,1,0.00995437577768561,0.01,0.719043524295557,2411
"infP",11,2411,2204,220,"num",427,1,0.00995437577768561,0.01,0.719043524295557,2411
"buil",12,2411,2147,201,"num",465,1,0.00995437577768561,0.01,0.719043524295557,2411
"sus",5,2411,1856,483,"num",1038,2,0.0510161758606387,0.01,0.719043524295557,2411
"fam",6,2411,1944,402,"num",869,2,0.0510161758606387,0.01,0.719043524295557,2411
"buil",6,2411,1920,402,"num",893,2,0.0510161758606387,0.01,0.719043524295557,2411
"nei",8,2411,1748,302,"num",965,2,0.0510161758606387,0.01,0.719043524295557,2411
"infP",14,2411,2098,173,"num",486,2,0.0510161758606387,0.01,0.719043524295557,2411
"sus",3,2411,944,804,"num",2271,3,0.272915802571547,0.01,0.719043524295557,2411
"fam",5,2411,1080,483,"num",1814,3,0.272915802571547,0.01,0.719043524295557,2411
"buil",5,2411,1199,483,"num",1695,3,0.272915802571547,0.01,0.719043524295557,2411
"nei",7,2411,993,345,"num",1763,3,0.272915802571547,0.01,0.719043524295557,2411
"infP",15,2411,1620,161,"num",952,3,0.272915802571547,0.01,0.719043524295557,2411
"sus",1,2411,926,2411,"num",2411,4,0.615927001244297,0.01,0.719043524295557,2411
"fam",1,2411,926,2411,"num",2411,4,0.615927001244297,0.01,0.719043524295557,2411
"nei",8,2411,464,302,"num",2249,4,0.615927001244297,0.01,0.719043524295557,2411
"buil",16,2411,192,151,"num",2370,4,0.615927001244297,0.01,0.719043524295557,2411
"infP",19,2411,817,127,"num",1721,4,0.615927001244297,0.01,0.719043524295557,2411
"sus",1,2411,364,2411,"num",2411,5,0.849025300705102,0.01,0.719043524295557,2411
"fam",1,2411,364,2411,"num",2411,5,0.849025300705102,0.01,0.719043524295557,2411
"buil",1,2411,364,2411,"num",2411,5,0.849025300705102,0.01,0.719043524295557,2411
"nei",1,2411,364,2411,"num",2411,5,0.849025300705102,0.01,0.719043524295557,2411
"infP",29,2411,290,84,"num",2205,5,0.849025300705102,0.01,0.719043524295557,2411
"sus",1,2411,38,2411,"num",2411,6,0.984238905018664,0.01,0.719043524295557,2411
"fam",1,2411,38,2411,"num",2411,6,0.984238905018664,0.01,0.719043524295557,2411
"buil",1,2411,38,2411,"num",2411,6,0.984238905018664,0.01,0.719043524295557,2411
"nei",1,2411,38,2411,"num",2411,6,0.984238905018664,0.01,0.719043524295557,2411
"infP",1,2411,38,2411,"num",2411,6,0.984238905018664,0.01,0.719043524295557,2411
"sus",14,2382,2214,171,"num",339,1,0.00503778337531486,0.005,0.727761917852331,2382
"nei",14,2382,2214,171,"num",339,1,0.00503778337531486,0.005,0.727761917852331,2382
"infP",17,2382,2233,141,"num",290,1,0.00503778337531486,0.005,0.727761917852331,2382
"fam",22,2382,2184,109,"num",307,1,0.00503778337531486,0.005,0.727761917852331,2382
"buil",23,2382,2175,104,"num",311,1,0.00503778337531486,0.005,0.727761917852331,2382
"sus",5,2382,1683,477,"num",1176,2,0.0688497061293031,0.005,0.727761917852331,2382
"buil",5,2382,1782,477,"num",1077,2,0.0688497061293031,0.005,0.727761917852331,2382
"nei",5,2382,1722,477,"num",1137,2,0.0688497061293031,0.005,0.727761917852331,2382
"fam",6,2382,1698,397,"num",1081,2,0.0688497061293031,0.005,0.727761917852331,2382
"infP",59,2382,2092,41,"num",331,2,0.0688497061293031,0.005,0.727761917852331,2382
"sus",1,2382,1302,2382,"num",2382,3,0.453400503778338,0.005,0.727761917852331,2382
"buil",4,2382,623,596,"num",2355,3,0.453400503778338,0.005,0.727761917852331,2382
"fam",6,2382,414,397,"num",2365,3,0.453400503778338,0.005,0.727761917852331,2382
"nei",8,2382,327,298,"num",2353,3,0.453400503778338,0.005,0.727761917852331,2382
"infP",13,2382,1144,184,"num",1422,3,0.453400503778338,0.005,0.727761917852331,2382
"sus",1,2382,373,2382,"num",2382,4,0.843408900083963,0.005,0.727761917852331,2382
"fam",1,2382,373,2382,"num",2382,4,0.843408900083963,0.005,0.727761917852331,2382
"buil",1,2382,373,2382,"num",2382,4,0.843408900083963,0.005,0.727761917852331,2382
"nei",1,2382,373,2382,"num",2382,4,0.843408900083963,0.005,0.727761917852331,2382
"infP",34,2382,272,71,"num",2181,4,0.843408900083963,0.005,0.727761917852331,2382
"sus",1,2382,42,2382,"num",2382,5,0.982367758186398,0.005,0.727761917852331,2382
"fam",1,2382,42,2382,"num",2382,5,0.982367758186398,0.005,0.727761917852331,2382
"buil",1,2382,42,2382,"num",2382,5,0.982367758186398,0.005,0.727761917852331,2382
"nei",1,2382,42,2382,"num",2382,5,0.982367758186398,0.005,0.727761917852331,2382
"infP",1,2382,42,2382,"num",2382,5,0.982367758186398,0.005,0.727761917852331,2382
"sus",13,940,875,73,"num",138,1,0.00531914893617021,0.005,0.747582730592694,940
"fam",13,940,876,73,"num",137,1,0.00531914893617021,0.005,0.747582730592694,940
"buil",15,940,880,63,"num",123,1,0.00531914893617021,0.005,0.747582730592694,940
"nei",15,940,880,63,"num",123,1,0.00531914893617021,0.005,0.747582730592694,940
"infP",20,940,880,47,"num",107,1,0.00531914893617021,0.005,0.747582730592694,940
"sus",9,940,805,105,"num",240,2,0.0180851063829787,0.005,0.747582730592694,940
"buil",9,940,832,105,"num",213,2,0.0180851063829787,0.005,0.747582730592694,940
"fam",11,940,820,86,"num",206,2,0.0180851063829787,0.005,0.747582730592694,940
"nei",11,940,797,86,"num",229,2,0.0180851063829787,0.005,0.747582730592694,940
"infP",14,940,886,68,"num",122,2,0.0180851063829787,0.005,0.747582730592694,940
"sus",4,940,664,235,"num",511,3,0.0787234042553192,0.005,0.747582730592694,940
"fam",7,940,696,135,"num",379,3,0.0787234042553192,0.005,0.747582730592694,940
"buil",9,940,691,105,"num",354,3,0.0787234042553192,0.005,0.747582730592694,940
"nei",11,940,687,86,"num",339,3,0.0787234042553192,0.005,0.747582730592694,940
"infP",15,940,795,63,"num",208,3,0.0787234042553192,0.005,0.747582730592694,940
"sus",3,940,500,314,"num",754,4,0.182978723404255,0.005,0.747582730592694,940
"fam",5,940,590,188,"num",538,4,0.182978723404255,0.005,0.747582730592694,940
"buil",6,940,580,157,"num",517,4,0.182978723404255,0.005,0.747582730592694,940
"nei",7,940,548,135,"num",527,4,0.182978723404255,0.005,0.747582730592694,940
"infP",9,940,693,105,"num",352,4,0.182978723404255,0.005,0.747582730592694,940
"sus",1,940,490,940,"num",940,5,0.478723404255319,0.005,0.747582730592694,940
"fam",5,940,250,188,"num",878,5,0.478723404255319,0.005,0.747582730592694,940
"buil",5,940,330,188,"num",798,5,0.478723404255319,0.005,0.747582730592694,940
"nei",13,940,239,73,"num",774,5,0.478723404255319,0.005,0.747582730592694,940
"infP",50,940,450,19,"num",509,5,0.478723404255319,0.005,0.747582730592694,940
"sus",1,940,282,940,"num",940,6,0.7,0.005,0.747582730592694,940
"fam",1,940,282,940,"num",940,6,0.7,0.005,0.747582730592694,940
"nei",10,940,110,94,"num",924,6,0.7,0.005,0.747582730592694,940
"buil",17,940,68,56,"num",928,6,0.7,0.005,0.747582730592694,940
"infP",53,940,264,18,"num",694,6,0.7,0.005,0.747582730592694,940
"sus",1,940,120,940,"num",940,7,0.872340425531915,0.005,0.747582730592694,940
"fam",1,940,120,940,"num",940,7,0.872340425531915,0.005,0.747582730592694,940
"buil",1,940,120,940,"num",940,7,0.872340425531915,0.005,0.747582730592694,940
"nei",1,940,120,940,"num",940,7,0.872340425531915,0.005,0.747582730592694,940
"infP",29,940,87,33,"num",886,7,0.872340425531915,0.005,0.747582730592694,940
"sus",1,940,13,940,"num",940,8,0.986170212765957,0.005,0.747582730592694,940
"fam",1,940,13,940,"num",940,8,0.986170212765957,0.005,0.747582730592694,940
"buil",1,940,13,940,"num",940,8,0.986170212765957,0.005,0.747582730592694,940
"nei",1,940,13,940,"num",940,8,0.986170212765957,0.005,0.747582730592694,940
"infP",1,940,13,940,"num",940,8,0.986170212765957,0.005,0.747582730592694,940
"buil",10,1147,1047,115,"num",215,1,0.00959023539668701,0.01,0.713914937153459,1147
"nei",10,1147,1038,115,"num",224,1,0.00959023539668701,0.01,0.713914937153459,1147
"sus",11,1147,1038,105,"num",214,1,0.00959023539668701,0.01,0.713914937153459,1147
"fam",13,1147,1033,89,"num",203,1,0.00959023539668701,0.01,0.713914937153459,1147
"infP",13,1147,1061,89,"num",175,1,0.00959023539668701,0.01,0.713914937153459,1147
"sus",5,1147,862,230,"num",515,2,0.0557977332170881,0.01,0.713914937153459,1147
"fam",5,1147,912,230,"num",465,2,0.0557977332170881,0.01,0.713914937153459,1147
"buil",5,1147,913,230,"num",464,2,0.0557977332170881,0.01,0.713914937153459,1147
"nei",6,1147,855,192,"num",484,2,0.0557977332170881,0.01,0.713914937153459,1147
"infP",16,1147,1007,72,"num",212,2,0.0557977332170881,0.01,0.713914937153459,1147
"sus",1,1147,597,1147,"num",1147,3,0.47951176983435,0.01,0.713914937153459,1147
"fam",1,1147,597,1147,"num",1147,3,0.47951176983435,0.01,0.713914937153459,1147
"buil",1,1147,597,1147,"num",1147,3,0.47951176983435,0.01,0.713914937153459,1147
"nei",1,1147,597,1147,"num",1147,3,0.47951176983435,0.01,0.713914937153459,1147
"infP",50,1147,550,23,"num",620,3,0.47951176983435,0.01,0.713914937153459,1147
"sus",1,1147,65,1147,"num",1147,4,0.943330427201395,0.01,0.713914937153459,1147
"fam",1,1147,65,1147,"num",1147,4,0.943330427201395,0.01,0.713914937153459,1147
"buil",1,1147,65,1147,"num",1147,4,0.943330427201395,0.01,0.713914937153459,1147
"nei",1,1147,65,1147,"num",1147,4,0.943330427201395,0.01,0.713914937153459,1147
