"sus","fam","inf","buil","nei","lng","lat","infFam","infBuil","infNei","invDist","infP"
5021,557,FALSE,392,182,83,199,0,0,0,0.082479688168395,0.432544955526757
5022,558,FALSE,464,162,26,112,0,0,0,0.0931037888945144,0.78148855695037
5023,412,FALSE,33,185,153,126,0,0,0,0.0928716867430503,0.59967885778269
5024,1548,FALSE,468,111,157,28,0,0,0,0.093774098715575,0.654590637668674
5025,452,FALSE,135,129,53,133,0,0,0,0.0799790864006301,0.391396505776871
5026,1533,FALSE,656,73,76,152,0,0,0,0.0701872043433794,0.405167994043427
5027,1431,FALSE,473,83,59,140,0,0,1,0.0883301585578582,0.680124231486018
5028,1587,TRUE,862,44,11,45,5,26,96,0.0822148334486994,0.999999967629929
5029,93,FALSE,736,98,139,66,0,0,0,0.0702049894761971,0.499649910088012
5030,1397,TRUE,102,44,11,45,5,12,96,0.0788324844656117,0.999999227815266
5031,1520,FALSE,581,2,142,147,0,0,2,0.0926851203356423,0.649797295270938
5032,1337,FALSE,901,81,189,61,0,0,0,0.0743761563583807,0.538570164778503
5033,48,FALSE,287,172,179,3,0,0,0,0.0884669459363567,0.481212298061106
5034,1873,FALSE,716,58,45,15,0,0,0,0.0767184332292256,0.54511058499051
5035,79,FALSE,224,36,171,2,0,0,0,0.0882029847950071,0.541060634039125
5036,1832,FALSE,401,165,144,186,0,0,1,0.0807209627714674,0.457755443982092
5037,1361,FALSE,867,12,141,144,0,0,0,0.0869116672050937,0.614547148925055
5038,1688,FALSE,157,66,63,170,0,0,2,0.0883301585578582,0.488295275326756
5039,402,FALSE,234,29,18,198,0,0,0,0.0806266722059588,0.47366540886804
5040,398,FALSE,84,38,111,6,0,0,0,0.0784816344966753,0.433428049964195
5041,1987,FALSE,539,155,186,85,0,0,0,0.0780430011313393,0.518849300601315
5042,545,FALSE,308,171,93,50,0,0,0,0.0764998315369362,0.621105052795703
5043,1098,FALSE,432,111,157,28,0,0,0,0.0962102539364778,0.617463412034491
5044,1497,FALSE,15,42,12,24,0,0,2,0.0805221784117377,0.667606798383658
5045,574,FALSE,266,52,197,185,0,0,0,0.0914092463165383,0.723885660543213
5046,1528,TRUE,310,100,54,104,5,22,89,0.0966015944740857,0.999734311677275
5047,1085,FALSE,50,191,85,25,0,0,0,0.0848036827608235,0.549595565454011
5048,1436,FALSE,991,88,122,22,0,0,0,0.0786748065769999,0.559243197700018
5049,840,FALSE,108,103,1,53,0,0,0,0.0848036827608235,0.573636827760665
5050,1034,FALSE,776,107,7,160,0,1,3,0.0870234174840872,0.578667750815127
5051,1566,FALSE,568,63,163,75,0,0,0,0.0914092463165383,0.735360130020191
5052,1005,FALSE,221,163,58,149,2,2,2,0.0993663816251029,0.775723020718064
5053,913,FALSE,560,92,14,13,0,0,0,0.0937123722228726,0.647537341099516
5054,405,FALSE,514,154,69,11,0,0,0,0.0832749233613349,0.669655762675974
5055,1216,TRUE,857,85,125,68,5,17,85,0.091497808246364,0.999999572041194
5056,372,FALSE,627,127,66,32,0,0,1,0.0848036827608235,0.681860443096623
5057,413,TRUE,703,85,125,68,6,19,85,0.0830335729812126,0.999999737356534
5058,968,FALSE,387,49,38,176,0,0,0,0.0788324844656117,0.635816285854308
5059,1916,FALSE,2,188,50,77,0,0,0,0.082479688168395,0.46229205201133
5060,691,FALSE,410,149,71,108,0,0,4,0.0741953998423013,0.791779787906035
5061,250,TRUE,768,193,90,35,8,8,106,0.0857610035137983,0.999999557329013
5062,605,FALSE,392,182,83,199,0,0,0,0.0889864278368168,0.539781390999928
5063,504,FALSE,482,77,124,121,0,0,0,0.0915614273420841,0.45565584408138
5064,989,FALSE,233,172,179,3,0,0,0,0.0846255763134779,0.327838710049263
5065,1042,FALSE,715,29,18,198,0,0,0,0.0897588481312538,0.549786032007631
5066,1185,FALSE,735,84,81,155,0,0,0,0.0784429296712943,0.659383605781271
5067,1458,FALSE,731,25,101,76,0,0,0,0.0764811509180616,0.591297849384988
5068,375,FALSE,460,114,140,19,0,0,0,0.0799070400496662,0.458704533140404
5069,318,FALSE,873,56,107,82,0,0,0,0.0893021067993836,0.492808273537286
5070,136,TRUE,616,199,6,163,7,16,108,0.0857610035137983,0.999999857243985
5071,1701,FALSE,187,146,184,64,0,0,0,0.10155729748758,0.502127726301935
5072,1435,FALSE,802,115,128,9,0,0,0,0.0990743318918274,0.39515018787579
5073,547,FALSE,638,68,39,65,0,0,0,0.0928716867430503,0.389938693748694
5074,1379,FALSE,297,109,73,36,0,0,0,0.0889396405116848,0.571125075872716
5075,1994,FALSE,840,129,53,133,0,0,0,0.0799070400496662,0.298257073558306
5076,1207,FALSE,21,176,121,80,0,0,0,0.0932095615542382,0.504992016094848
5077,1059,FALSE,440,17,47,180,0,0,0,0.0684268131923095,0.644583662630509
5078,572,FALSE,393,95,169,33,0,0,0,0.0915614273420841,0.687377694378884
5079,5,FALSE,393,95,169,33,0,0,0,0.0826372286016341,0.659645454111296
5080,21,FALSE,304,92,14,13,0,0,0,0.0820458655413023,0.522068607967609
5081,857,FALSE,366,151,88,42,0,0,0,0.0790553433331358,0.536479651402359
5082,986,FALSE,325,93,194,168,0,0,0,0.0774871570371913,0.635629047034828
5083,1355,FALSE,445,184,120,10,0,0,0,0.0790202481967531,0.583389963416471
5084,1546,FALSE,633,191,85,25,0,0,0,0.079022311343971,0.609772362190699
5085,1005,FALSE,221,163,58,149,2,2,2,0.0790202481967531,0.787248999909637
5086,1128,FALSE,24,158,20,150,0,0,0,0.082418758283463,0.596358643995584
5087,873,FALSE,268,4,154,129,0,0,0,0.0875756238363734,0.42594633487093
5088,1835,FALSE,756,200,176,157,0,0,0,0.0928716867430503,0.65822696102105
5089,32,FALSE,966,2,142,147,0,0,2,0.0701872043433794,0.534833747046068
5090,603,FALSE,163,90,4,158,0,0,0,0.081752830095276,0.50257499871204
5091,1552,TRUE,453,100,54,104,2,16,89,0.0921778532358897,0.91741720052477
5092,477,FALSE,359,22,94,115,0,0,0,0.0970164315544158,0.50116755589302
5093,398,FALSE,84,38,111,6,0,0,0,0.0833090523796387,0.514966073431337
5094,1112,FALSE,321,90,4,158,0,0,0,0.108564508559782,0.678208906444536
5095,143,FALSE,853,128,95,105,0,0,0,0.108564508559782,0.569151939467773
5096,570,FALSE,97,120,100,151,0,0,0,0.078833617503493,0.545271894727387
5097,841,FALSE,35,109,73,36,0,0,0,0.0808407985864472,0.4329816448571
5098,519,FALSE,117,198,103,79,0,0,0,0.0788324844656117,0.469296383129726
5099,685,FALSE,938,185,153,126,0,0,0,0.0932421119526173,0.503810995799343
5100,721,FALSE,431,179,130,188,0,0,0,0.0883301585578582,0.437176228757806
5101,971,FALSE,398,192,162,193,0,0,0,0.0896152791688296,0.506788652082619
5102,1073,FALSE,967,23,96,200,0,0,0,0.0809405854175867,0.593689547957446
5103,688,FALSE,169,53,89,56,0,0,0,0.0971381730964246,0.46871439920188
5104,646,FALSE,498,72,150,34,0,0,6,0.0932421119526173,0.635031462194496
5105,890,FALSE,114,77,124,121,0,0,0,0.0700007699283336,0.513353104747757
5106,1525,FALSE,353,67,143,99,0,0,0,0.0790553433331358,0.621402988251599
5107,1018,FALSE,153,177,15,116,0,0,0,0.082418758283463,0.537791704096661
5108,278,FALSE,664,156,129,123,0,0,0,0.0841622535176161,0.59926010522141
5109,1018,FALSE,153,177,15,116,0,0,0,0.081218710728283,0.705677618699912
5110,1103,FALSE,844,28,137,111,0,0,3,0.0764811509180616,0.505039655437685
5111,85,FALSE,617,153,21,142,0,0,0,0.0879117231603782,0.622415620013248
5112,37,FALSE,296,185,153,126,0,0,0,0.0933829229360678,0.540693634894748
5113,1791,FALSE,888,15,112,184,0,1,4,0.074361140548443,0.383167613843382
5114,1004,FALSE,569,93,194,168,0,0,0,0.0767184332292256,0.690576144062824
5115,893,FALSE,854,53,89,56,0,0,0,0.0624232183791819,0.665177673667218
5116,104,FALSE,497,101,173,30,0,0,0,0.0842269252171405,0.269476154341685
5117,1078,FALSE,809,174,22,95,0,0,0,0.090849202456963,0.361045592128933
5118,483,FALSE,463,127,66,32,0,0,1,0.0901614914249489,0.579096087547382
5119,1431,FALSE,473,83,59,140,0,0,1,0.0799716815817275,0.661614057733553
5120,1251,TRUE,982,44,11,45,8,12,96,0.0876134018789789,0.999999638468752
5121,532,TRUE,207,199,6,163,5,5,108,0.0931037888945144,0.999998849985421
5122,212,FALSE,517,151,88,42,0,0,0,0.0790202481967531,0.555042317953539
5123,578,FALSE,438,43,106,173,0,0,0,0.0871468406710222,0.554407199246704
5124,295,FALSE,359,22,94,115,0,0,0,0.0720772130130935,0.453730497328164
5125,1482,FALSE,249,177,15,116,0,0,0,0.0822148334486994,0.58973244749617
5126,1087,FALSE,431,179,130,188,0,0,0,0.0768275729872483,0.450099139225469
5127,1383,FALSE,411,156,129,123,0,0,0,0.0700007699283336,0.544487006656331
5128,1878,FALSE,625,21,115,4,1,1,1,0.0870234174840872,0.621153969828447
5129,1148,FALSE,907,83,59,140,0,0,1,0.0713088027928041,0.698245093331646
5130,850,FALSE,419,187,161,191,0,0,1,0.0870360889196701,0.649637669500142
5131,881,TRUE,982,44,11,45,4,12,96,0.0834832761573292,0.999998998921531
5132,1142,FALSE,206,81,189,61,0,0,0,0.0755920840940604,0.737882385078273
5133,856,FALSE,25,196,158,100,0,0,0,0.0710160778467183,0.564274575120665
5134,401,FALSE,426,75,195,169,0,0,0,0.0884669459363567,0.603953667413506
5135,59,FALSE,214,168,44,84,0,0,0,0.0684268131923095,0.672889614163266
5136,289,FALSE,731,25,101,76,0,0,0,0.0933829229360678,0.581123344569237
5137,707,FALSE,624,181,164,102,0,0,0,0.0965464736709721,0.552303581852255
5138,1795,FALSE,142,74,178,93,0,0,0,0.0938724947466088,0.571271352754147
5139,1713,FALSE,729,170,183,114,0,0,0,0.0889396405116848,0.625142397032948
5140,808,FALSE,861,144,172,161,0,0,0,0.0784816344966753,0.519281045035524
5141,1288,FALSE,85,36,171,2,0,0,0,0.079022311343971,0.546915710717537
5142,1967,FALSE,420,187,161,191,0,0,1,0.0846255763134779,0.632218983902814
5143,229,FALSE,220,63,163,75,0,0,0,0.0828958896262966,0.595873708986584
5144,202,FALSE,551,76,98,5,0,0,0,0.0764811509180616,0.44287382590007
5145,98,FALSE,696,4,154,129,0,0,0,0.0701872043433794,0.620625304708133
5146,1461,FALSE,447,2,142,147,0,0,2,0.0751872333704796,0.742734477893407
5147,375,FALSE,460,114,140,19,0,0,0,0.0932095615542382,0.517453607658064
5148,214,FALSE,772,186,16,70,0,0,0,0.074361140548443,0.604640445871121
5149,1637,FALSE,627,127,66,32,0,0,1,0.0809785165152652,0.604279575555067
5150,1933,FALSE,184,162,26,112,0,0,0,0.0912337709669433,0.583632569505157
5151,1382,FALSE,838,93,194,168,0,0,0,0.075544822492641,0.660772599588054
5152,233,FALSE,327,83,59,140,0,0,1,0.0805221784117377,0.533348376843538
5153,1206,FALSE,611,50,56,23,0,0,0,0.0767184332292256,0.541261143809287
5154,604,FALSE,1000,156,129,123,0,0,0,0.0764998315369362,0.649725964314485
5155,997,FALSE,262,7,167,18,0,0,0,0.083023497561333,0.680368161151553
5156,1322,FALSE,55,78,110,122,0,0,0,0.085604559892829,0.585124066618074
5157,1535,FALSE,578,162,26,112,0,0,0,0.0768275729872483,0.446251340459534
5158,36,FALSE,79,180,29,137,0,0,0,0.0788324844656117,0.422568555802483
5159,1850,FALSE,471,98,139,66,0,0,0,0.0897588481312538,0.488529042095023
5160,874,FALSE,29,24,109,172,0,0,0,0.0932776247071665,0.437138736859468
5161,1316,FALSE,142,74,178,93,0,0,0,0.0966015944740857,0.485515526734984
5162,1722,FALSE,782,106,170,134,0,0,0,0.0933829229360678,0.569557215533005
5163,1864,FALSE,227,123,97,90,0,0,1,0.098432184016053,0.570855726415885
5164,492,FALSE,934,125,28,46,0,0,0,0.093774098715575,0.594963728994018
5165,486,TRUE,575,10,68,39,2,6,76,0.0928716867430503,0.999915178825347
5166,1224,FALSE,652,115,128,9,0,0,0,0.0797329068458783,0.515477570953308
5167,1380,FALSE,301,196,158,100,0,0,0,0.0834832761573292,0.638738664070868
5168,33,FALSE,759,129,53,133,0,0,0,0.0701872043433794,0.718612324332125
5169,1319,FALSE,568,63,163,75,0,0,0,0.082418758283463,0.570528476844269
5170,577,FALSE,952,180,29,137,0,0,0,0.0833090523796387,0.512286498730323
5171,1594,FALSE,297,109,73,36,0,0,0,0.0701884282005818,0.436505236065801
5172,833,TRUE,739,193,90,35,9,15,106,0.0932776247071665,0.999999973589625
5173,425,FALSE,618,127,66,32,0,0,1,0.0606581817872789,0.56963040476633
5174,985,FALSE,541,5,2,132,0,0,0,0.0828973411524041,0.533422921115497
5175,324,FALSE,743,54,75,17,0,0,0,0.0764998315369362,0.658587362081053
5176,1317,FALSE,904,72,150,34,0,0,6,0.0876134018789789,0.520528125152222
5177,1986,FALSE,473,83,59,140,0,0,1,0.0933829229360678,0.537277209957099
5178,18,FALSE,466,140,193,154,0,0,0,0.0853436088126607,0.483351025630297
5179,154,FALSE,915,169,55,37,0,0,0,0.0784816344966753,0.353033138279991
5180,1356,FALSE,146,195,78,58,0,2,2,0.0745548438969235,0.748945094780202
5181,1918,FALSE,125,16,160,69,0,0,0,0.0904376624704487,0.542924885049461
5182,706,FALSE,945,186,16,70,0,0,0,0.0746152698418388,0.645549025176359
5183,82,FALSE,228,116,57,98,0,0,0,0.090849202456963,0.645736482682729
5184,545,FALSE,308,171,93,50,0,0,0,0.091497808246364,0.719443424840877
5185,698,FALSE,159,164,165,12,0,0,0,0.0822148334486994,0.756809135111384
5186,840,FALSE,108,103,1,53,0,0,0,0.078833617503493,0.532824420748409
5187,1987,FALSE,539,155,186,85,0,0,0,0.0993663816251029,0.539943105390012
5188,1961,FALSE,437,159,35,128,0,0,0,0.0912337709669433,0.370490318347258
5189,1785,FALSE,318,92,14,13,0,0,0,0.0889864278368168,0.606483491408765
5190,1464,TRUE,358,44,11,45,6,6,96,0.0684268131923095,0.999996906307874
5191,1815,FALSE,412,159,35,128,0,0,0,0.0962102539364778,0.564533283693969
5192,1254,TRUE,720,100,54,104,5,10,89,0.0871468406710222,0.866318734130136
5193,999,FALSE,6,163,58,149,0,0,2,0.098432184016053,0.63525164890726
5194,882,FALSE,329,164,165,12,0,0,0,0.122813475940975,0.477703236821571
5195,938,FALSE,94,167,175,72,0,0,0,0.0624232183791819,0.531119070056947
5196,1572,FALSE,770,37,152,135,0,0,0,0.0740244317324261,0.509474528833575
5197,608,FALSE,466,140,193,154,0,0,0,0.0734898402732895,0.536418561583589
5198,11,FALSE,948,43,106,173,0,0,0,0.0915614273420841,0.643315664138316
5199,942,FALSE,673,59,31,130,0,0,0,0.0887056243976733,0.629396828566465
5200,1252,FALSE,317,88,122,22,0,0,0,0.0889864278368168,0.509609325121593
5201,688,FALSE,169,53,89,56,0,0,0,0.0956894153821032,0.428189104025414
5202,986,FALSE,325,93,194,168,0,0,0,0.0800474784157392,0.653184481941367
5203,1144,FALSE,271,84,81,155,0,0,0,0.0889864278368168,0.466974191247233
5204,388,FALSE,757,3,91,159,0,0,0,0.0971381730964246,0.664110132038638
5205,68,FALSE,626,139,3,83,0,0,0,0.0809113708290593,0.583339238449552
5206,1715,FALSE,457,31,188,165,0,0,0,0.0857610035137983,0.501200477658503
5207,131,FALSE,577,133,80,88,0,0,0,0.0820458655413023,0.648904966482252
5208,1560,FALSE,213,163,58,149,0,0,2,0.0828973411524041,0.571331656017824
5209,1105,FALSE,623,175,168,16,0,0,0,0.0842269252171405,0.675703615466825
5210,596,FALSE,990,66,63,170,1,2,2,0.0797518713010056,0.674006518978524
5211,402,FALSE,234,29,18,198,0,0,0,0.0806266722059588,0.78080504746621
5212,1708,FALSE,265,41,151,177,0,1,2,0.108564508559782,0.570502015885473
5213,1471,FALSE,672,36,171,2,0,0,0,0.0822148334486994,0.670072392477687
5214,294,FALSE,382,143,41,54,1,1,1,0.0791949570289093,0.607386392335795
5215,657,TRUE,871,39,200,166,5,21,102,0.0832749233613349,0.999999115612531
5216,475,FALSE,814,37,152,135,0,0,0,0.0726442678490445,0.579877276318963
5217,1740,TRUE,760,112,159,67,8,22,94,0.0799716815817275,0.972382412210348
5218,1067,FALSE,66,81,189,61,0,0,0,0.0889864278368168,0.420164642702737
5219,1284,FALSE,135,129,53,133,0,0,0,0.108564508559782,0.574982976592148
5220,99,FALSE,721,88,122,22,0,0,0,0.0887056243976733,0.632597137957749
5221,977,FALSE,609,141,33,125,0,0,0,0.077206331056822,0.658412670226582
5222,174,FALSE,744,97,36,136,0,0,2,0.0882029847950071,0.534525527209864
5223,693,FALSE,62,42,12,24,0,0,2,0.100927008300143,0.591894521936053
5224,734,FALSE,430,97,36,136,0,2,2,0.0876134018789789,0.684450811801343
5225,1740,TRUE,760,112,159,67,8,22,94,0.0879117231603782,0.978628219469166
5226,944,FALSE,631,48,67,179,0,0,0,0.0829941679403609,0.658654120990555
5227,489,FALSE,372,183,46,47,0,0,0,0.0797776475623587,0.575504648416623
5228,253,FALSE,999,14,138,162,0,0,0,0.080907414516655,0.547350795277777
5229,6,FALSE,632,196,158,100,0,0,0,0.0676280163452542,0.501639660780131
5230,1782,FALSE,583,71,131,190,0,0,0,0.0882029847950071,0.468441087687464
5231,1309,FALSE,334,163,58,149,0,0,2,0.0790553433331358,0.647979413978039
5232,1329,FALSE,920,126,113,71,0,0,1,0.0822148334486994,0.527015873114044
5233,253,FALSE,999,14,138,162,0,0,0,0.0842269252171405,0.403946458702203
5234,797,FALSE,523,42,12,24,0,0,2,0.0805221784117377,0.604182302985632
5235,114,FALSE,945,186,16,70,0,0,0,0.105296826539831,0.613378787522636
5236,1770,FALSE,281,104,114,7,0,0,0,0.0954706870753404,0.503362519958134
5237,430,FALSE,261,102,156,8,0,0,0,0.0956894153821032,0.59424856713446
5238,611,FALSE,63,54,75,17,0,0,0,0.0828973411524041,0.644945934687015
5239,1649,FALSE,514,154,69,11,0,0,0,0.0799790864006301,0.559591808045456
5240,156,FALSE,936,37,152,135,0,0,0,0.0990743318918274,0.602335412055917
5241,660,FALSE,171,27,19,182,0,0,0,0.0587743311186124,0.616098725593103
5242,432,FALSE,544,50,56,23,0,0,0,0.078833617503493,0.619049973186527
5243,1979,FALSE,792,163,58,149,0,0,2,0.0883301585578582,0.402189408822494
5244,1174,FALSE,172,83,59,140,0,0,1,0.0764796582552082,0.601968416880362
5245,1694,FALSE,970,96,135,156,0,0,0,0.0797329068458783,0.493152229504292
5246,1095,FALSE,317,88,122,22,0,0,0,0.0981820072195597,0.555205095932714
5247,523,TRUE,856,199,6,163,3,18,108,0.0797776475623587,0.999999646883523
5248,1515,FALSE,419,187,161,191,0,0,1,0.0818861658173818,0.643069612948128
5249,755,FALSE,698,65,77,183,0,0,0,0.0870360889196701,0.620568278362598
5250,198,FALSE,431,179,130,188,0,0,0,0.0871468406710222,0.506755621198942
5251,1979,FALSE,792,163,58,149,0,0,2,0.0774871570371913,0.496320284747817
5252,30,FALSE,329,164,165,12,0,0,0,0.0870234174840872,0.406590594111422
5253,844,FALSE,725,24,109,172,0,0,0,0.091961069648579,0.605084940589114
5254,1980,FALSE,800,4,154,129,0,0,0,0.0740244317324261,0.416923078520102
5255,255,FALSE,649,150,43,131,0,0,0,0.0889396405116848,0.510208987668628
5256,1712,FALSE,82,180,29,137,0,0,0,0.082479688168395,0.467864212195154
5257,625,FALSE,821,159,35,128,0,0,0,0.0935946496638138,0.658664727868879
5258,935,FALSE,55,78,110,122,0,0,0,0.0826372286016341,0.554607071209765
5259,1538,FALSE,975,128,95,105,0,0,0,0.082418758283463,0.397124671054275
5260,1232,FALSE,397,141,33,125,0,0,0,0.0768275729872483,0.676648039771609
5261,233,FALSE,327,83,59,140,0,0,1,0.078833617503493,0.528269193348863
5262,1283,FALSE,859,168,44,84,0,0,0,0.0716098194147146,0.610236942469834
5263,680,FALSE,196,131,48,73,0,0,0,0.0809405854175867,0.721854942727534
5264,1941,FALSE,32,134,180,38,0,0,0,0.08394246057689,0.261077618093107
5265,917,FALSE,649,150,43,131,0,0,0,0.0790328578012999,0.580147410913952
5266,1120,FALSE,301,196,158,100,0,0,0,0.0825465245005115,0.486093474611197
5267,1529,FALSE,163,90,4,158,0,0,0,0.0901614914249489,0.475206965126618
5268,133,FALSE,928,195,78,58,0,0,2,0.085604559892829,0.607634018780983
5269,1352,FALSE,803,170,183,114,0,0,0,0.0993663816251029,0.480755771663302
5270,718,FALSE,421,103,1,53,0,0,0,0.0848036827608235,0.722650010782013
5271,397,FALSE,76,156,129,123,0,0,0,0.0809405854175867,0.488479810562831
5272,1311,FALSE,628,15,112,184,0,0,4,0.0897588481312538,0.507489749328082
5273,946,FALSE,896,72,150,34,0,0,6,0.0914092463165383,0.58120609810907
5274,557,FALSE,392,182,83,199,0,0,0,0.0915614273420841,0.569466243072273
5275,1385,FALSE,609,141,33,125,0,0,0,0.0933829229360678,0.500227035561011
5276,153,FALSE,691,54,75,17,0,0,0,0.0825465245005115,0.720302456699072
5277,1043,FALSE,111,11,149,44,0,1,1,0.0945736062208545,0.570560196239493
5278,1786,FALSE,415,174,22,95,0,0,0,0.0684268131923095,0.572793099310943
5279,1189,FALSE,386,137,61,197,0,0,0,0.0962102539364778,0.603266076148479
5280,1354,FALSE,264,106,170,134,0,0,0,0.0764811509180616,0.723597082237374
5281,1865,TRUE,862,44,11,45,8,26,96,0.0883595502932049,0.999999989222213
5282,590,FALSE,735,84,81,155,0,0,0,0.0937123722228726,0.417659646774529
5283,268,FALSE,6,163,58,149,0,0,2,0.0940732796562552,0.69812423660267
5284,1004,FALSE,569,93,194,168,0,0,0,0.0806266722059588,0.72115024166207
5285,1351,FALSE,132,129,53,133,0,0,0,0.0853436088126607,0.486369205548095
5286,108,FALSE,916,141,33,125,0,0,0,0.0784429296712943,0.508220483603562
5287,1665,TRUE,115,10,68,39,2,18,76,0.0792310449529044,0.99999702346287
5288,1574,FALSE,745,155,186,85,0,0,0,0.0833090523796387,0.694343651028948
5289,1078,FALSE,809,174,22,95,0,0,0,0.0826372286016341,0.603581311023876
5290,1303,FALSE,830,86,116,31,0,0,2,0.0834832761573292,0.69309402310048
5291,649,FALSE,605,167,175,72,0,0,0,0.0745548438969235,0.544167955716472
5292,105,FALSE,471,98,139,66,0,0,0,0.0978314611479547,0.592913225799942
5293,1034,FALSE,776,107,7,160,0,1,3,0.0807209627714674,0.647981161476619
5294,796,FALSE,618,127,66,32,0,0,1,0.074361140548443,0.633360310682269
5295,385,FALSE,173,187,161,191,0,0,1,0.0870234174840872,0.447689024572737
5296,1953,FALSE,998,146,184,64,0,0,0,0.0684268131923095,0.353436213392893
5297,533,FALSE,486,7,167,18,0,0,0,0.0912255160113496,0.544677160430299
5298,1823,FALSE,420,187,161,191,0,0,1,0.0897588481312538,0.573661141624453
5299,486,TRUE,575,10,68,39,2,6,76,0.0784429296712943,0.999972156214709
5300,1832,FALSE,401,165,144,186,0,0,1,0.0876134018789789,0.638213278803051
5301,174,FALSE,744,97,36,136,0,0,2,0.0971381730964246,0.671571786106181
5302,1264,FALSE,239,22,94,115,0,0,0,0.0897588481312538,0.736121846696602
5303,1695,FALSE,853,128,95,105,0,0,0,0.0764998315369362,0.405903498759606
5304,276,FALSE,311,149,71,108,0,3,4,0.0935946496638138,0.631038213476044
